Close,High,Low,Open,Volume,Target
169.83236694335938,171.58238974232736,169.66428642470126,171.0979268022727,45326900,0
124.58798217773438,124.98921955050378,122.42523508929489,122.55246033737806,76857100,0
70.92701721191406,72.19456919203475,69.43649702723432,69.44376756876824,198054800,1
167.18153381347656,167.20116831659928,159.79072343360525,162.64693708008207,179935700,0
106.98834991455078,107.30913448125898,105.85588858029786,106.32248498790057,121776800,0
79.00977325439453,79.27223605785474,78.32446277639103,78.89798738729773,104491200,1
156.61805725097656,160.2154075742502,155.44521812063925,159.79161664881417,77906200,0
148.7926025390625,149.5428782799837,144.2810362048945,144.55745437595286,80389400,0
146.48985290527344,148.28112280430025,144.52143236631133,146.71623208011104,103718400,1
188.79966735839844,189.2848002551128,187.75017769506536,188.34422075160825,41573900,0
62.875762939453125,65.84953953078768,62.77154940088239,65.63140853862814,202887200,1
111.10330963134766,112.29137324538236,110.59692563716496,111.55127413308996,99382200,1
141.7851104736328,142.8593858144363,139.45914810857732,139.6464101482739,61758300,1
188.9861755371093,189.9218023921439,188.2993849653176,188.62785068172937,41282900,0
181.42433166503903,183.929193115328,181.1360640493915,183.8993744195286,45119700,1
193.88873291015625,194.68080550669023,192.2154835157044,192.7402284005584,48291400,0
166.51022338867188,166.65852525119462,163.32654598880194,163.32654598880194,64902300,0
146.36187744140625,146.64729173693155,141.82466868695218,142.07072118986648,67808200,1
148.77261352539062,151.4124925875259,146.03385648579933,146.1426162263365,84457100,0
118.46611785888672,121.973399087529,118.4074952170664,119.76546840374732,164560400,1
187.2586669921875,187.7649538450281,184.4790199292933,184.7371242791588,78005800,0
181.321517944336,181.8767129123944,180.0326638382413,180.7861556902591,49340300,1
193.67092895507807,194.77982161953312,193.3441984148306,194.2946886325988,35175100,0
112.94384002685548,117.26760316923634,112.63221739110126,116.81964609469402,120639300,1
177.9209442138672,178.14896748076782,175.78937369863468,176.44371711975322,43675600,0
142.0074005126953,142.53584819056374,139.59999125619547,139.69785912702395,99890800,1
146.88729858398438,147.95348958195228,145.40648026408388,147.22296218487898,64218300,0
65.04247283935547,67.19464143835056,64.32993033303205,66.95955078291355,180991600,1
171.54283142089844,171.88888927687347,170.16851193401882,170.53433331738626,55962800,1
189.25405883789065,190.1276661417232,188.36060783923185,190.0184652287441,38134500,0
176.3783416748047,179.55845745447346,175.8090608575143,179.25419002967348,99310400,0
169.30548095703125,169.43435579022267,166.4600837859852,167.89766069037708,44846000,0
68.53973388671875,69.54553862943841,67.1001079878715,68.99780003465911,215250000,1
179.5667266845703,179.99304691061286,176.80066012445005,176.98903312238062,52722800,0
92.16187286376952,92.2542206187511,90.8690265429245,91.09259829217558,121214000,1
158.4423065185547,158.53128765648677,156.069385653722,157.06798695939537,59196500,1
172.57373046875,172.701479862601,169.03576656556126,169.202835000459,90371900,1
181.34136962890625,187.23043067946264,179.91371663144653,186.7842777718091,81755800,0
130.5390625,132.83926868979583,128.63375022087482,132.63196256739838,77852100,1
172.7159881591797,175.77948480311008,172.48794973853728,174.99625134216151,84267900,0
120.166015625,121.31882810556309,119.66776420491011,120.81081245730564,75089100,1
164.7700958251953,165.9763348015194,163.69239520940707,164.21641532852104,52456400,0
107.45148468017578,109.26279366804528,105.86415795625577,106.847719970666,178011000,1
171.7129669189453,173.33318674250597,171.01717211248007,171.9018287593836,60139500,0
168.56198120117188,169.3671161921521,167.93575835610383,168.57191570910442,42055200,1
220.076400756836,221.0031358039712,216.71819503548093,220.8835610121704,43840200,0
71.2057113647461,71.3826376879092,69.88484737820362,70.27504532581419,183064000,1
121.13320922851562,121.14298091076108,117.64546402785828,118.61265932269636,92403800,1
227.6708068847656,228.3192366196321,224.4585543557752,224.478510489453,44923900,0
171.2457733154297,172.01115512427612,169.03909913099622,170.7288907150358,71106600,0
165.73902893066406,166.26304897753164,163.67259403000486,163.92967071563345,47720200,0
119.25511169433594,119.85016847078656,118.54299200625124,119.59653588349062,78260400,1
171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900,0
121.7374496459961,124.14765680517117,120.59076927456684,123.81412407030224,155552400,1
130.444091796875,132.6584848793838,130.13192410023277,132.2585255999266,96452100,0
121.62274932861328,122.66987119812988,121.290022503846,122.40564739412464,67637100,1
220.5187225341797,220.5187225341797,218.0104484863841,218.97593450353423,37369800,0
183.4619903564453,183.5514464252485,181.0167516388485,181.4640471500516,48983000,0
161.9126739501953,163.41553157370114,160.96351183078312,161.2205734284031,45498800,1
176.03724670410156,176.6816813943478,172.05171790486162,173.67765269377628,112488800,1
226.6831817626953,227.081789771112,223.7833864288354,223.8431738287627,42137700,0
76.63691711425781,76.66351755996668,75.23213318778205,75.3506140079616,121532000,1
182.5409698486328,183.31427930675537,177.9605961154563,178.1588778766287,53003900,0
174.04885864257812,175.838040881393,172.74670999766127,175.09254322615726,81510100,1
180.33091735839844,182.0207090697704,179.0486680197237,181.4143703487687,48953900,0
168.70162963867188,170.95215737367448,168.00385912062177,169.88094594072888,77251200,0
109.77649688720705,110.79657580812425,107.12039705946748,109.65233223130258,212403600,1
129.93560791015625,129.97467972929903,126.48694221609573,126.8093406260924,106686700,0
122.6768035888672,124.28878824765124,121.8463895081631,122.80380564002115,115227900,1
168.69122314453125,170.39094937582044,168.5619986920605,168.97947557636294,57388400,1
192.0471954345703,192.5521344153844,189.36405275409533,189.73039525314567,85069600,0
186.6431884765625,188.12236184083608,186.414864785386,186.4843631662735,53790500,0
164.5921173095703,165.52151594579726,163.78136017187086,164.22629596467013,49923000,0
158.986083984375,160.52848384854775,158.6993469072352,160.5186020856557,47644200,0
148.0242156982422,151.4638968278343,147.51318815597864,148.83991330847238,108732100,1
161.72433471679688,167.15211495820313,161.4887655737255,164.38423368988907,152052500,1
235.6516571044922,236.02037141360947,233.62876897482323,233.62876897482323,36254500,0
134.96475219726562,138.5374250816839,134.89585027333402,138.06500838135332,91437900,1
221.9896850585937,222.76695165661573,219.0500213655269,221.7206265576352,37498200,0
143.24191284179688,145.19065940090803,141.90338667799685,143.25176455295096,86643800,1
191.0211181640625,193.3441028913112,190.54461197208147,192.85767485186383,44594000,0
155.23773193359375,155.5030679702358,150.6285567574635,154.009274370481,123055300,1
180.26071166992188,180.87538968418903,177.4351473327296,177.64333789269085,70530000,1
247.4530792236328,253.66808268004456,247.14382766353577,251.55318925842403,56774100,0
232.5824432373047,233.9077863541258,231.7354297301684,232.5027368410313,36087100,0
75.60209655761719,76.78444070588084,75.47878997818663,76.57408680926149,161954400,1
160.38743591308594,163.72884988791748,159.1786377230553,161.86158516779412,83474400,1
176.06430053710938,177.29119522816015,174.84721561195994,176.01522175411898,62348900,0
124.0252914428711,127.02983860800374,123.88872179377304,125.62511371158064,111598500,1
135.18124389648438,139.4231864175674,134.4430864271214,137.6712938917074,136095600,0
127.68342590332033,128.22970451216872,125.34222761254838,125.6056023729016,88636800,1
167.80654907226562,170.8879300889726,167.80654907226562,169.26771043200742,53704400,1
187.9238128662109,187.9337347140823,185.4122068995574,185.50154897397763,43490800,0
118.01747131347656,119.80929993505694,116.48857131996704,117.83244278615231,150712000,1
178.0176544189453,178.48299654054432,175.81965996172053,177.90874423926195,67823000,0
168.28366088867188,170.31140768247312,168.16437095925713,168.86018085141623,44838400,0
146.82481384277344,149.237291312372,145.9448542824683,148.51553045848686,68572400,1
239.013427734375,240.21053691361496,236.58928278806928,236.69901868412032,48137100,0
150.86871337890625,151.66957380513296,148.40681134075203,149.57349317484446,73695900,1
188.07313537597656,188.3507328940101,186.0010627849652,186.66531506939765,45280000,0
152.02099609375,153.91255310407425,150.91349517698131,153.8537503925487,74420200,0
121.54025268554688,123.13244579194858,121.31627042883116,122.71370217000428,187630000,1
155.68177795410156,156.13513503517575,152.43922061054926,154.3808088580502,74229900,0
122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900,1
139.96595764160156,141.9261279382809,138.9858724932619,139.43671824165966,64452200,0
133.75552368164062,133.80437463624327,131.81136898331476,132.89579458373277,71297200,1
170.45057678222656,171.1960744249358,169.4863986176142,170.71896018041463,65672700,0
168.01583862304688,168.40845386171824,165.22833782381016,165.95466478279718,120405400,0
78.73588562011719,79.06307473499535,78.36749924118695,78.5710817713545,94747600,1
127.96018981933594,134.36793960946636,123.67537946659266,133.9881496684702,200119000,1
145.64065551757812,145.7876623043235,143.90590065942186,144.54295000853472,55802400,0
139.42320251464844,139.66925503284406,137.56304607780373,137.6909831751248,89116800,1
167.15866088867188,168.81953778376487,166.28399977180155,168.81953778376487,76575500,0
58.387245178222656,60.28008580485976,57.95584248192985,59.74204357498645,176218400,1
242.4252014160156,243.5225604021956,240.66944226019712,242.28553892887177,44383900,0
159.0524444580078,160.55051089039753,157.514946518142,158.82575088680454,73314000,1
225.60696411132807,227.18143154067607,224.26170199000447,225.7265541171402,34765500,0
193.16598510742188,196.2649472303636,190.7402598040341,191.18581105243047,80507300,0
168.82064819335938,172.05965199706762,168.46730205155964,169.50770597554322,96904000,1
171.8170166015625,172.32805922455944,168.4756025229789,168.77043538223953,74829200,0
113.45023345947266,113.5963082073717,110.57746227936272,110.92803870245233,106243800,1
140.66326904296875,141.8443178517002,138.8523265350572,139.11806739782315,74064300,0
130.8538055419922,132.06343308345475,127.72243834178268,130.47336045084296,106239800,0
87.91879272460938,88.01357302520984,85.3671112421525,85.84585558837018,130646000,1
174.86737060546875,179.54689311295104,174.50053343712446,179.12057292485625,54945800,0
126.87772369384766,127.69838099168602,125.83238479543854,127.23920884062578,87668800,0
112.53726959228516,112.9633165837108,111.0229765598598,111.35894623327408,105633600,1
174.78805541992188,178.58521118121962,173.32075212571604,177.95070042200115,90370200,0
130.60816955566406,131.54601807895426,128.22898467531743,129.70980289008992,77432800,1
194.958236694336,195.9834409155792,193.9628916105844,194.49042328995185,54156800,0
131.78292846679688,131.80266185993827,128.7916774670581,129.5715682785917,69458900,0
128.73696899414062,130.19047198118514,127.88828722259836,128.1028988014902,54930100,1
145.40542602539062,147.32639940143548,144.85658076220977,146.8265464293222,58991300,0
130.5575714111328,131.76126866490313,130.087823514383,131.57532865567404,68711000,1
189.433349609375,191.06698713435688,188.7303811843197,189.6709759307026,46920300,0
112.0381851196289,113.49891761177705,109.92498646777234,111.02540970017918,111850700,1
134.024169921875,134.03391957969882,131.29276234885165,132.96087670510042,84183100,1
153.06997680664062,154.83416823515125,151.39449874644285,152.55747250443096,87965400,1
186.6729736328125,190.40564874926807,186.10712531543376,189.5519002011277,55859400,0
160.7329864501953,161.1648557029123,154.88316196359054,155.80578900771513,136739200,1
179.15623474121094,179.97800874169684,177.48298533965166,179.2354435119536,61945900,1
191.3551025390625,191.67362027294607,189.02599856414395,190.5488754083416,75158300,1
211.5008850097656,214.16840257809503,210.31642191496232,212.8545549484321,70122700,0
162.27435302734375,162.56918589174444,159.63070950306087,160.24985701872006,95056600,0
130.1737823486328,130.72661868998517,127.9821703785141,129.24580060550824,63814900,1
134.3350067138672,134.39372145259853,132.8572827706187,133.6793339104709,52485800,1
168.63156127929688,169.6553768320082,167.56799252573734,167.7767233727702,47691700,1
226.04542541503903,227.42059644239848,223.5442228703079,224.86956599566977,38677300,0
95.61028289794922,95.74880452196624,93.37938613595313,93.72447392303611,90318000,1
153.5778045654297,153.74588507311654,151.15544476328222,151.38284602819238,65573800,1
188.33084106445312,189.57175373642207,187.2785343944212,188.191859451107,54412900,0
153.87168884277344,157.0361817522216,152.70219483485,153.22305964573388,88063200,0
85.93820190429688,88.77907450051282,85.78995750703652,88.55792788577938,205256800,1
176.05726623535156,179.41366034455214,175.56222276728346,176.67111530134713,61944600,1
191.64654541015625,192.48043504376977,191.42814358023,192.2024718325653,28919300,1
226.4138336181641,228.10973956989392,225.8651541338214,226.6233197345054,38328800,0
156.82652282714844,159.75143440281596,154.11754582855056,156.04130754478018,115798400,0
152.25192260742188,152.33077056785083,146.9495288572936,147.15649159454767,81474200,1
171.61203002929688,172.33379095243657,168.8337158986843,169.05123536921852,113316400,0
76.55287170410156,77.04862158939132,74.66462279176794,74.8736214980084,145946400,1
178.30474853515625,178.33444993394386,175.17607026429087,175.93844141740337,68901800,0
147.19898986816406,148.6593071585842,146.12089023001082,147.23818669368217,92229700,1
188.789779663086,190.7600582083635,188.35415407859097,189.51255404191053,46778000,1
245.8968200683593,250.196445491468,245.6673626102133,247.36328368802745,45205800,0
158.29396057128906,160.2318418847326,157.97756316447288,159.40132132182822,50133100,0
70.04965209960938,70.4834806861114,68.15923783954538,68.34585328692468,226176800,1
149.35528564453125,150.74725807535745,148.05217373541836,150.36224602679474,74829600,0
143.19273376464844,144.13756705664937,139.87593549444708,140.732208499025,71185600,1
168.65145874023438,169.05900112515698,167.33939066831408,167.6872804964856,42451200,0
107.54888916015624,108.5713976607182,105.88365466238004,106.78930929411844,107624400,1
190.0581817626953,190.51484429092645,188.4996033239707,188.50952517211448,46505100,0
117.81153869628906,118.85689248276148,116.2581767195336,116.78573572681164,98844700,0
117.21561431884766,119.35515074210788,116.6978194776284,118.88621431520568,111943300,0
114.24876403808594,116.02111927354656,112.24269366983658,114.19033711230628,176940500,1
142.74136352539062,143.2013156357775,141.02878032832388,141.29301163126834,70440600,1
171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800,0
131.70396423339844,132.5430854442494,129.75915527463124,132.16795510561155,71379600,1
171.07008361816406,171.13886943985568,167.2766062849375,168.11194838158724,90131400,1
171.70892333984375,172.25927004993568,169.77287259452683,170.88340327470584,80546200,0
169.09873962402344,171.00721175997333,168.60174119797853,169.73489700267342,95132400,1
226.0055694580078,227.20136306464835,223.3449237414969,227.1017072618697,37245100,0
144.2884979248047,145.2543744211321,140.94739177527688,141.99211625326663,79471000,0
75.366943359375,75.42040745275091,73.94772346356687,74.27579824490549,133838400,1
124.84564208984376,124.98241580897376,119.96084511060396,120.89872523618496,116307900,1
191.1303253173828,192.98672576072192,190.3361382062477,192.4903607097449,42628800,0
156.8396453857422,157.24258310394316,151.79806526213048,154.34342597712845,102300200,1
187.7105712890625,188.1858238773272,187.0670208486372,187.20563240999925,46347300,0
170.92147827148438,172.14094058886474,169.35504178574476,170.78267952738358,49594600,1
176.860107421875,178.17870301308767,176.4238784890915,176.5726011495921,43698000,1
247.1737518310547,247.612695417372,244.7495916510093,246.2958646584201,36914800,0
73.61478424072266,73.9613663577404,73.18580760432597,73.48875908671029,115215200,1
140.8258056640625,141.68469046865562,139.2956388988772,140.5395207716393,62128300,1
216.94541931152344,218.4682960618276,215.0044842643322,217.6819649471348,41601300,0
140.3876953125,145.61384732144396,140.27943162604245,144.75758953991215,69473000,1
227.8145904541016,230.38258262455565,225.58501197125685,228.38192926123955,57345900,0
169.0758819580078,177.7917457988914,167.59379870515536,175.96612607483445,150185800,0
143.02517700195312,143.95487710280224,139.90339458333094,140.39270413849675,96350000,1
172.47315979003906,172.97811385055638,171.73059450812943,172.25533943207657,43570900,0
162.5298614501953,163.48314576119236,160.20069560988745,160.6920786569655,95811400,1
193.7610778808593,194.3269413796048,192.4209011669581,193.602252557368,42355600,0
120.71835327148438,121.51826448637163,119.25510050455728,119.31362823363808,86712000,1
133.34133911132812,133.97540930683178,130.23923574746274,130.70748731350233,124486200,0
74.83560180664062,78.01993693561123,74.54062095731271,77.59680909150437,199588400,1
113.12893676757812,114.70924480626918,111.33400971509884,112.719227827361,138023400,1
155.7880859375,157.62585374072555,153.2918516527838,157.43912578291366,105342000,1
168.10475158691406,170.2120353375331,167.6673905223103,170.03310800783655,68587700,1
171.39736938476562,173.9155794449356,171.15942220172326,173.80652221036553,64189300,0
141.50970458984375,142.06085975579472,134.97455116041425,135.2206036464889,90601500,0
140.7073211669922,141.32926952973608,138.505842687211,138.5157093840139,66435100,1
142.52606201171875,144.30715565248005,140.55904331544653,140.95048491894528,100827100,1
169.57630920410156,170.35268789659128,167.1193937273566,168.88837586977738,61177400,0
138.2998046875,139.40730560106334,136.58465581671635,136.71207166126047,80861100,1
145.804443359375,146.6264796970787,144.54201654625697,145.09983651776034,72434100,1
170.69210815429688,170.88922057556053,168.8786498167292,169.04619612673898,54091700,0
167.46331787109375,168.0922875017565,163.89588754215904,164.5051976542895,70618900,1
170.3412322998047,176.42450322724187,169.81441519205438,175.98714219427453,106181300,1
171.38246154785156,171.608205971386,169.1249723822828,170.7935461214453,86213900,0
74.86463165283203,75.058058615668,74.0353026659935,74.28675624192712,170108400,1
123.57022094726562,124.21611308729156,122.493741513493,124.10846439728724,74244600,1
158.9466094970703,159.14290958570567,156.6891210359219,157.77860375109535,69463600,0
59.783233642578125,60.59029684026707,57.46868356365228,58.11094292904205,300233600,1
125.66193389892578,127.57063079085206,122.7015227453997,124.24016267088328,225702700,1
222.1291961669922,224.56065178607977,219.49844414747824,220.1959891516409,65276700,0
77.30623626708984,77.45204814265487,76.0862919880059,76.82749926533644,112945200,1
150.534912109375,152.5919073451431,149.87549323073483,151.5781722761147,53623900,1
161.48812866210938,163.81727946148703,159.35551308277192,162.1367428748668,91162800,1
169.2261505126953,170.5546549284134,166.18247183150447,167.88772217595067,56294400,0
127.36724853515624,128.0914319234411,125.71339507680857,127.58254589565875,91815000,1
179.66493225097656,181.47401381447327,178.45225486971108,180.18181486443112,136682600,1
249.1888885498047,251.3935770141874,246.4953889833524,246.9044059960769,60882300,0
154.93307495117188,163.33572839193604,154.53997449609216,159.05086744995398,131747600,1
162.8025360107422,163.09915484076092,160.17253885078875,160.5976809407093,45390100,0
127.71270751953124,128.4053204209461,124.72767407409188,125.21542502622192,109578200,0
88.66242218017578,88.70130583433298,86.89568925164441,87.65633451294114,137522400,1
146.25137329101562,147.48727255329774,145.7866739614647,146.04375066348234,44998500,1
150.5370330810547,152.24207704269242,148.73342540610145,150.18222476731452,86652500,1
221.88006591796875,222.3085524071335,217.126770108234,220.6842723421212,44587100,0
108.88299560546876,109.90551130322967,106.30237419337884,109.73022311017552,183055400,0
79.30060577392578,79.30545033637647,77.91187311697357,77.91187311697357,113730400,1
191.7006378173828,192.51251639930567,191.0075799471612,191.4135192381226,37283200,0
158.84848022460938,161.9108190637314,156.76767195675856,160.98819200859322,118023100,0
127.95256805419922,128.81143780896,126.09661191364768,126.3532816511138,75703700,1
188.8368682861328,189.76253191302305,186.49780129168897,187.03529613574696,70400000,1
212.07818603515625,219.1749862131909,205.9368934525013,206.40470686074585,198134300,0
192.06695556640625,192.3936860433753,189.90855835393603,189.99766254560217,50520200,0
124.41181182861328,125.0185582040358,123.81485373225529,124.49010312859087,56877900,1
127.75171661376952,129.18569050201904,127.5761185573667,128.9223157448781,88223700,1
183.92916870117188,185.09215835173688,182.4083547485107,184.6547973151463,56529500,0
115.7335205078125,116.14322943354532,113.9483506196358,114.70924075099312,74113000,1
220.4949493408203,221.11277276612057,218.2428558389481,218.2428558389481,44155300,0
128.9879608154297,131.88953170552884,128.62649057291716,131.83091652103695,87222800,1
143.90591430664062,144.1509356110608,142.73961050481446,143.72949119090302,64838200,1
151.22714233398438,151.5505722295667,150.04123271684918,150.6978879757905,57808700,0
66.75353240966797,68.15680559462812,65.88830129483978,67.228565607775,255598800,1
138.39474487304688,139.84354452092543,136.5714361256321,138.39474487304688,74899000,0
128.97216796875,129.71592783022342,126.87792428717148,127.02472606998036,96721700,0
77.72256469726562,78.5228804217208,77.11809618158854,78.22305902038404,118826800,1
163.3660888671875,163.52428757903846,162.1796287016244,163.2276687659828,41516200,1
192.0138397216797,192.986710905306,188.79738898571,188.8271848225055,66628400,0
145.67984008789062,146.39529798138776,144.68014915737908,145.71903690942145,50720600,1
223.9626007080078,225.8836246934572,221.6434447483752,223.32558043665784,39960300,0
162.5413818359375,163.42841029450733,160.89546979944944,161.65436841608152,63135500,1
165.9695281982422,168.9473080022522,165.56659053604196,168.08246911671398,69589300,0
112.51536560058594,115.71924004150326,110.6358893306761,115.23232916774082,184642000,1
118.7966079711914,120.32814549895028,118.56248962317086,119.596519149209,79184500,1
178.6456756591797,179.4996045429641,174.42516992990628,174.54294702694892,104487900,1
253.87759399414065,254.3863612366688,245.09876750312787,247.4431032675572,147495300,0
162.96517944335938,163.45796799318663,160.64906724368603,160.85604505164724,56697000,0
127.8254165649414,129.1736258583108,126.48698641018822,128.22597366039514,97918500,1
133.2128143310547,135.5847487472672,131.79554968965817,132.66164417884966,73409200,1
152.41717529296875,152.88891376980982,147.78835583208624,148.29938335493543,92964300,1
163.69239807128906,163.92969618258195,159.59909994312628,159.80673767634033,68445600,0
143.5702362060547,144.73515421762997,139.51280928282884,142.1289150988489,77663600,0
118.24140167236328,118.37817539980496,116.41449226141692,117.62591989887572,88105100,1
183.05943298339844,185.7398164976455,183.00980859435376,185.6802399646441,55467800,0
117.32306671142578,120.06832806693622,117.30353080035886,119.99016951544908,88530500,1
153.49380493164062,155.22841546191245,145.68803498734457,146.06254411260886,164762400,1
157.4834747314453,159.8455883126916,157.10948505325337,157.57206506641117,59907000,1
167.27664184570312,169.6647565186416,164.7607477720155,165.09489967753055,98062700,1
168.00537109375,168.28368903028098,165.2122420517991,165.54024770277562,48251800,1
177.31617736816406,180.3697497847248,176.61225971587282,179.8641290223829,51427100,0
124.7441177368164,127.01470850998555,123.4804874926226,125.26733892869382,89113600,1
145.9934844970703,146.71873790698544,144.85658218082636,146.02288585396352,74588300,0
92.3854522705078,92.57014778095314,91.09503107606254,91.13148218567702,90329200,1
